Tanggal;ID Prasarana;Prasarana;Penumpang Berangkat;Penumpang Berangkat Domestik;Penumpang Berangkat Internasional;Penumpang Tiba;Penumpang Tiba Domestik;Penumpang Tiba Internasional;Pesawat Tiba Domestik;Pesawat Tiba Internasional;Pesawat Berangkat Domestik;Pesawat Berangkat Internasional
24/02/2024;PKY;Tjilik Riwut;622;622;0;0;0;0;5;0;5;0
24/02/2024;PLM;Sultan Mahmud Badaruddin II;3538;3538;0;3500;3500;0;24;0;25;0
24/02/2024;PLW;Mutiara Sis Al Jufri;1014;1014;0;888;888;0;8;0;8;0
24/02/2024;PNK;Supadio;3742;3742;0;2448;2448;0;25;0;26;0
24/02/2024;SOC;Adi Sumarmo;1359;1359;0;1473;1473;0;11;0;9;0
24/02/2024;SRG;Ahmad Yani;2325;2325;0;2227;2227;0;18;0;19;0
24/02/2024;SUB;Juanda;17565;13836;3729;18249;14929;3320;98;19;97;22
24/02/2024;TJQ;H. A. S. Hanandjoeddin;738;738;0;541;541;0;5;0;4;0
24/02/2024;TKG;Radin Inten II;1499;1499;0;1413;1413;0;9;0;9;0
24/02/2024;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );362;362;0;326;326;0;3;0;4;0
24/02/2024;TRK;Juwata;833;833;0;825;825;0;14;0;14;0
24/02/2024;TTE;Sultan Babullah;854;854;0;904;904;0;9;0;9;0
24/02/2024;UPG;Sultan Hasanuddin;12213;11644;569;11056;10927;129;90;1;89;2
24/02/2024;YIA;New Yogyakarta International Airport;6009;5321;688;5574;4909;665;34;4;34;4
25/02/2024;AAP;APT Pranoto;1309;1309;0;1243;1243;0;9;0;9;0
25/02/2024;AMQ;Pattimura;0;0;0;0;0;0;11;0;12;0
25/02/2024;BDJ;Syamsudin Noor;4408;4408;0;4522;4522;0;37;0;37;0
25/02/2024;BDO;Husein Sastranegara;2;2;0;0;0;0;1;0;1;0
25/02/2024;BEJ;Kalimarau;640;640;0;611;611;0;7;0;7;0
25/02/2024;BIK;Frans Kaisiepo;0;0;0;0;0;0;1;0;1;0
25/02/2024;BKS;Fatmawati Soekarno/Padang Kemiling;872;872;0;925;925;0;6;0;6;0
25/02/2024;BMU;Sultan Mahmud Salahudiin;176;176;0;156;156;0;3;0;3;0
25/02/2024;BPN;Sepinggan;7254;7086;168;3995;3995;0;64;2;63;1
25/02/2024;BTH;Hang Nadim;5479;5479;0;5095;4965;130;39;1;38;1
25/02/2024;BTJ;Sultan Iskandar Muda;924;741;183;719;551;168;10;2;11;2
25/02/2024;BWX;Banyuwangi;151;151;0;0;0;0;1;0;2;0
25/02/2024;CGK;Soekarno-Hatta;34878;29325;5553;11642;11642;0;356;123;307;118
25/02/2024;DJB;Sultan Thaha Syaifuddin;1545;1545;0;1436;1436;0;10;0;10;0
25/02/2024;DJJ;Sentani;2133;2133;0;2361;2361;0;36;0;36;0
25/02/2024;DPS;Ngurah Rai;37781;18566;19215;30261;13938;16323;110;93;110;93
25/02/2024;DTB;Sisingamangaraja XII;661;661;0;536;536;0;4;0;4;0
25/02/2024;GTO;Djalaluddin;564;564;0;520;520;0;5;0;6;0
25/02/2024;HLP;Halim Perdana Kusuma;4460;4458;2;4832;4832;0;46;6;43;4
25/02/2024;JOG;Adi Sucipto;228;228;0;150;150;0;4;0;5;0
25/02/2024;KJT;Kertajati;761;607;154;914;765;149;5;1;5;1
25/02/2024;KNO;Kuala Namu;10452;6870;3582;10063;6871;3192;50;22;48;23
25/02/2024;KOE;El tari;1776;1776;0;1736;1736;0;18;0;18;0
25/02/2024;LBJ;Komodo;1420;1420;0;1035;1035;0;10;0;10;0
25/02/2024;LOP;Internasional Lombok;3172;2526;646;3170;2678;492;28;3;27;4
25/02/2024;MDC;Sam Ratulangi;2433;2066;367;2264;2088;176;19;1;17;2
25/02/2024;MKQ;Mopah;500;500;0;458;458;0;6;0;6;0
25/02/2024;MKW;Rendani;406;406;0;450;450;0;3;0;3;0
25/02/2024;MLG;Abdul Rachman Saleh;958;958;0;669;669;0;6;0;6;0
25/02/2024;PDG;Internasional Minangkabau;2606;2098;508;174;174;0;19;4;20;3
25/02/2024;PGK;Depati Amir;2009;2009;0;1783;1783;0;15;0;15;0
25/02/2024;PKN;Iskandar;529;529;0;426;426;0;5;0;5;0
25/02/2024;PKU;Sultan Syarif Kasim II;4594;3670;924;4412;3361;1051;26;7;27;6
25/02/2024;PKY;Tjilik Riwut;179;179;0;0;0;0;7;0;6;0
25/02/2024;PLM;Sultan Mahmud Badaruddin II;4373;4373;0;4109;4109;0;28;0;28;0
25/02/2024;PLW;Mutiara Sis Al Jufri;1350;1350;0;1168;1168;0;11;0;11;0
25/02/2024;PNK;Supadio;4046;4046;0;3123;3123;0;27;0;27;0
25/02/2024;SOC;Adi Sumarmo;1703;1703;0;739;739;0;11;0;12;0
25/02/2024;SOQ;Domine Eduard Osok;1467;1467;0;1519;1519;0;11;0;12;0
25/02/2024;SRG;Ahmad Yani;3319;3319;0;2926;2926;0;25;0;26;0
25/02/2024;SUB;Juanda;19779;16007;3772;20460;16803;3657;107;21;107;21
25/02/2024;TJQ;H. A. S. Hanandjoeddin;933;933;0;604;604;0;5;0;6;0
25/02/2024;TKG;Radin Inten II;1788;1788;0;1623;1623;0;13;0;13;0
25/02/2024;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );292;292;0;386;386;0;4;0;3;0
25/02/2024;TRK;Juwata;908;908;0;914;914;0;9;0;8;0
25/02/2024;TTE;Sultan Babullah;1110;1110;0;1003;1003;0;11;0;11;0
25/02/2024;UPG;Sultan Hasanuddin;14418;13804;614;12931;12637;294;89;4;95;2
25/02/2024;YIA;New Yogyakarta International Airport;6878;6041;837;6568;5740;828;38;5;39;5
26/02/2024;AAP;APT Pranoto;986;986;0;1021;1021;0;10;0;10;0
26/02/2024;AMQ;Pattimura;559;559;0;670;670;0;7;0;4;0
26/02/2024;BDJ;Syamsudin Noor;3820;3820;0;3843;3843;0;30;0;28;0
26/02/2024;BDO;Husein Sastranegara;5;5;0;3;3;0;2;0;2;0
26/02/2024;BIK;Frans Kaisiepo;142;142;0;141;141;0;3;0;2;0
26/02/2024;BKS;Fatmawati Soekarno/Padang Kemiling;897;897;0;715;715;0;6;0;6;0
26/02/2024;BMU;Sultan Mahmud Salahudiin;140;140;0;137;137;0;2;0;2;0
26/02/2024;BPN;Sepinggan;6946;6784;162;3599;3599;0;60;2;58;4
26/02/2024;BTH;Hang Nadim;4286;4150;136;5577;5577;0;39;2;36;3
26/02/2024;BTJ;Sultan Iskandar Muda;360;360;0;384;384;0;10;3;11;2
26/02/2024;BWX;Banyuwangi;321;321;0;300;300;0;2;0;2;0
26/02/2024;CGK;Soekarno-Hatta;78103;52181;25922;77897;53625;24272;339;131;340;136
26/02/2024;DJB;Sultan Thaha Syaifuddin;859;859;0;0;0;0;11;0;11;0
26/02/2024;DJJ;Sentani;2149;2149;0;2436;2436;0;70;0;70;0
26/02/2024;DPS;Ngurah Rai;32138;13836;18302;27693;12537;15156;99;94;94;94
26/02/2024;DTB;Sisingamangaraja XII;742;742;0;654;654;0;5;0;5;0
26/02/2024;GTO;Djalaluddin;520;520;0;494;494;0;4;0;4;0
26/02/2024;HLP;Halim Perdana Kusuma;3117;3091;26;2330;2330;0;45;3;42;5
26/02/2024;JOG;Adi Sucipto;177;177;0;200;200;0;3;0;3;0
26/02/2024;KDI;Haluoleo;1665;1665;0;1471;1471;0;10;0;10;0
26/02/2024;KJT;Kertajati;407;288;119;531;409;122;3;1;2;1
26/02/2024;KNO;Kuala Namu;11236;7193;4043;9607;6251;3356;48;24;50;24
26/02/2024;KOE;El tari;1491;1491;0;1345;1345;0;18;0;18;0
26/02/2024;LBJ;Komodo;736;736;0;688;688;0;6;0;6;0
26/02/2024;LOP;Internasional Lombok;2749;2436;313;2798;2511;287;27;2;27;2
26/02/2024;MDC;Sam Ratulangi;2487;2305;182;2166;1839;327;18;2;19;1
26/02/2024;MKW;Rendani;438;438;0;463;463;0;9;0;8;0
26/02/2024;MLG;Abdul Rachman Saleh;898;898;0;800;800;0;6;0;6;0
26/02/2024;PDG;Internasional Minangkabau;3126;2478;648;332;332;0;18;4;19;4
26/02/2024;PGK;Depati Amir;1659;1659;0;1487;1487;0;13;0;13;0
26/02/2024;PKN;Iskandar;544;544;0;545;545;0;4;0;4;0
26/02/2024;PKU;Sultan Syarif Kasim II;4260;3675;585;3941;3268;673;24;6;26;5
26/02/2024;PKY;Tjilik Riwut;679;679;0;0;0;0;7;0;8;0
26/02/2024;PLM;Sultan Mahmud Badaruddin II;3521;3521;0;3687;3687;0;27;0;23;0
26/02/2024;PLW;Mutiara Sis Al Jufri;1405;1405;0;1160;1160;0;12;0;12;0
26/02/2024;PNK;Supadio;3651;3651;0;2781;2781;0;24;0;24;0
26/02/2024;SOC;Adi Sumarmo;869;869;0;496;496;0;9;0;9;0
26/02/2024;SOQ;Domine Eduard Osok;989;989;0;1411;1411;0;10;0;10;0
26/02/2024;SRG;Ahmad Yani;2919;2919;0;3001;3001;0;23;0;23;0
26/02/2024;SUB;Juanda;18464;14706;3758;19473;16704;2769;103;16;102;18
26/02/2024;TJQ;H. A. S. Hanandjoeddin;695;695;0;611;611;0;5;0;5;0
26/02/2024;TKG;Radin Inten II;1719;1719;0;1850;1850;0;14;0;13;0
26/02/2024;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );347;347;0;368;368;0;4;0;4;0
26/02/2024;UPG;Sultan Hasanuddin;13832;12799;1033;12783;12197;586;90;3;88;5
26/02/2024;YIA;New Yogyakarta International Airport;5873;5181;692;5696;5041;655;37;4;34;5
27/02/2024;AAP;APT Pranoto;945;945;0;972;972;0;12;0;9;0
27/02/2024;AMQ;Pattimura;679;679;0;716;716;0;9;0;8;0
27/02/2024;BDJ;Syamsudin Noor;4308;4308;0;3384;3384;0;28;0;30;0
27/02/2024;BDO;Husein Sastranegara;0;0;0;0;0;0;1;0;1;0
27/02/2024;BEJ;Kalimarau;472;472;0;479;479;0;6;0;6;0
27/02/2024;BIK;Frans Kaisiepo;597;597;0;320;320;0;5;0;5;0
27/02/2024;BKS;Fatmawati Soekarno/Padang Kemiling;744;744;0;617;617;0;4;0;4;0
27/02/2024;BMU;Sultan Mahmud Salahudiin;181;181;0;157;157;0;3;0;3;0
27/02/2024;BPN;Sepinggan;6159;6159;0;6148;6146;2;57;2;60;3
27/02/2024;BTH;Hang Nadim;3645;3645;0;4925;4798;127;31;1;31;0
27/02/2024;BTJ;Sultan Iskandar Muda;1063;889;174;987;813;174;9;2;9;2
27/02/2024;BWX;Banyuwangi;147;147;0;138;138;0;2;0;2;0
27/02/2024;CGK;Soekarno-Hatta;70758;48707;22051;72987;49932;23055;326;133;327;125
27/02/2024;DJB;Sultan Thaha Syaifuddin;965;965;0;0;0;0;9;0;9;0
27/02/2024;DJJ;Sentani;2599;2599;0;2739;2739;0;69;0;69;0
27/02/2024;DPS;Ngurah Rai;28515;11392;17123;26150;11328;14822;76;92;84;91
27/02/2024;DTB;Sisingamangaraja XII;489;489;0;471;471;0;3;0;3;0
27/02/2024;GTO;Djalaluddin;545;545;0;462;462;0;6;0;5;0
27/02/2024;HLP;Halim Perdana Kusuma;3820;3815;5;819;819;0;47;3;49;3
27/02/2024;JOG;Adi Sucipto;160;160;0;204;204;0;4;0;4;0
27/02/2024;KJT;Kertajati;581;581;0;491;491;0;10;0;11;0
27/02/2024;KNO;Kuala Namu;9548;6786;2762;8297;5749;2548;45;19;46;19
27/02/2024;KOE;El tari;1293;1293;0;1349;1349;0;15;0;15;0
27/02/2024;LBJ;Komodo;792;792;0;818;818;0;6;0;6;0
27/02/2024;LOP;Internasional Lombok;2198;2032;166;2638;2346;292;23;3;21;1
27/02/2024;MDC;Sam Ratulangi;2605;2013;592;2022;1794;228;18;2;20;3
27/02/2024;MLG;Abdul Rachman Saleh;595;595;0;563;563;0;5;0;5;0
27/02/2024;PDG;Internasional Minangkabau;3018;2373;645;125;125;0;17;5;17;5
27/02/2024;PGK;Depati Amir;1591;1591;0;1349;1349;0;14;0;14;0
27/02/2024;PKN;Iskandar;389;389;0;353;353;0;3;0;3;0
27/02/2024;PKU;Sultan Syarif Kasim II;3819;3223;596;2759;2246;513;22;4;25;6
27/02/2024;PKY;Tjilik Riwut;884;884;0;515;515;0;6;0;6;0
27/02/2024;PLM;Sultan Mahmud Badaruddin II;3381;3381;0;3041;3041;0;22;0;25;0
27/02/2024;PLW;Mutiara Sis Al Jufri;1083;1083;0;1050;1050;0;9;0;9;0
27/02/2024;PNK;Supadio;3599;3599;0;2700;2700;0;23;0;23;0
27/02/2024;SOC;Adi Sumarmo;1509;1509;0;1399;1399;0;10;0;11;0
27/02/2024;SOQ;Domine Eduard Osok;961;961;0;1062;1062;0;10;0;10;0
27/02/2024;SRG;Ahmad Yani;2108;2108;0;2179;2179;0;18;0;18;0
27/02/2024;SUB;Juanda;16301;13153;3148;19048;15156;3892;99;19;97;19
27/02/2024;TJQ;H. A. S. Hanandjoeddin;896;896;0;738;738;0;6;0;6;0
27/02/2024;TKG;Radin Inten II;1278;1278;0;0;0;0;8;0;10;0
27/02/2024;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );340;340;0;517;517;0;7;0;7;0
27/02/2024;TTE;Sultan Babullah;936;936;0;970;970;0;9;0;9;0
27/02/2024;UPG;Sultan Hasanuddin;13881;13330;551;12674;11698;976;86;5;89;4
27/02/2024;YIA;New Yogyakarta International Airport;4570;3917;653;5241;4623;618;32;6;31;6
28/02/2024;AAP;APT Pranoto;1177;1177;0;1107;1107;0;18;0;15;0
28/02/2024;AMQ;Pattimura;1356;1356;0;1143;1143;0;14;0;13;0
28/02/2024;BDJ;Syamsudin Noor;5217;5217;0;4472;4472;0;35;0;35;0
28/02/2024;BEJ;Kalimarau;663;663;0;581;581;0;8;0;8;0
28/02/2024;BIK;Frans Kaisiepo;0;0;0;0;0;0;1;0;2;0
28/02/2024;BKS;Fatmawati Soekarno/Padang Kemiling;928;928;0;750;750;0;5;0;5;0
28/02/2024;BMU;Sultan Mahmud Salahudiin;141;141;0;141;141;0;2;0;2;0
28/02/2024;BPN;Sepinggan;7507;7191;316;7522;7288;234;59;3;59;3
28/02/2024;BTH;Hang Nadim;4385;4239;146;5131;5127;4;33;2;33;4
28/02/2024;BTJ;Sultan Iskandar Muda;531;333;198;717;541;176;9;2;9;2
28/02/2024;BWX;Banyuwangi;0;0;0;0;0;0;1;0;1;0
28/02/2024;CGK;Soekarno-Hatta;78049;53513;24536;76358;53925;22433;344;125;348;125
28/02/2024;DJB;Sultan Thaha Syaifuddin;0;0;0;0;0;0;10;0;9;0
28/02/2024;DJJ;Sentani;2450;2450;0;2518;2518;0;79;0;77;0
28/02/2024;DPS;Ngurah Rai;29363;12118;17245;27358;12387;14971;99;91;81;103
28/02/2024;DTB;Sisingamangaraja XII;659;659;0;662;662;0;4;0;4;0
28/02/2024;GTO;Djalaluddin;550;550;0;446;446;0;5;0;5;0
28/02/2024;HLP;Halim Perdana Kusuma;600;597;3;470;470;0;46;6;50;3
28/02/2024;JOG;Adi Sucipto;184;184;0;203;203;0;3;0;3;0
28/02/2024;KDI;Haluoleo;1856;1856;0;1594;1594;0;11;0;11;0
28/02/2024;KJT;Kertajati;489;316;173;565;399;166;3;1;2;1
28/02/2024;KNO;Kuala Namu;10648;7029;3619;9629;6279;3350;45;23;47;23
28/02/2024;KOE;El tari;1823;1823;0;1565;1565;0;20;0;20;0
28/02/2024;LBJ;Komodo;730;730;0;833;833;0;7;0;7;0
28/02/2024;LOP;Internasional Lombok;2624;2161;463;2050;1711;339;29;3;27;5
28/02/2024;MDC;Sam Ratulangi;3107;2751;356;2695;2129;566;23;3;22;3
28/02/2024;MKQ;Mopah;453;453;0;386;386;0;9;0;10;0
28/02/2024;MLG;Abdul Rachman Saleh;779;779;0;787;787;0;6;0;6;0
28/02/2024;PDG;Internasional Minangkabau;535;535;0;153;153;0;17;3;18;4
28/02/2024;PGK;Depati Amir;1592;1592;0;1314;1314;0;10;0;10;0
28/02/2024;PKN;Iskandar;735;735;0;659;659;0;6;0;6;0
28/02/2024;PKU;Sultan Syarif Kasim II;4083;3383;700;3044;2434;610;20;5;26;5
28/02/2024;PKY;Tjilik Riwut;972;972;0;766;766;0;9;0;9;0
28/02/2024;PLM;Sultan Mahmud Badaruddin II;3650;3650;0;3591;3591;0;23;0;25;0
28/02/2024;PLW;Mutiara Sis Al Jufri;1293;1293;0;1282;1282;0;12;0;12;0
28/02/2024;PNK;Supadio;4065;4065;0;3015;3015;0;26;0;28;0
28/02/2024;SOC;Adi Sumarmo;914;914;0;845;845;0;8;0;10;0
28/02/2024;SOQ;Domine Eduard Osok;1112;1112;0;1121;1121;0;9;0;9;0
28/02/2024;SRG;Ahmad Yani;3274;3274;0;3414;3414;0;23;0;25;0
28/02/2024;SUB;Juanda;19811;16122;3689;20695;17629;3066;106;18;106;19
28/02/2024;TJQ;H. A. S. Hanandjoeddin;633;633;0;709;709;0;4;0;4;0
28/02/2024;TKG;Radin Inten II;227;227;0;0;0;0;9;0;11;0
28/02/2024;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );348;348;0;452;452;0;4;0;4;0
28/02/2024;TTE;Sultan Babullah;1202;1202;0;1174;1174;0;12;0;12;0
28/02/2024;UPG;Sultan Hasanuddin;13338;12726;612;13362;12777;585;87;2;85;2
28/02/2024;YIA;New Yogyakarta International Airport;5165;4359;806;6268;5485;783;35;5;38;5
29/02/2024;AAP;APT Pranoto;1265;1265;0;1113;1113;0;10;0;16;0
29/02/2024;AMQ;Pattimura;900;900;0;824;824;0;9;0;10;0
29/02/2024;BDJ;Syamsudin Noor;4807;4807;0;4373;4373;0;34;0;33;0
29/02/2024;BIK;Frans Kaisiepo;667;667;0;498;498;0;8;0;8;0
29/02/2024;BKS;Fatmawati Soekarno/Padang Kemiling;877;877;0;861;861;0;5;0;5;0
29/02/2024;BMU;Sultan Mahmud Salahudiin;184;184;0;174;174;0;3;0;3;0
29/02/2024;BPN;Sepinggan;7637;7637;0;2770;2770;0;66;2;64;2
29/02/2024;BTH;Hang Nadim;5443;5443;0;5349;5349;0;41;0;38;0
29/02/2024;BTJ;Sultan Iskandar Muda;0;0;0;361;361;0;9;3;8;3
29/02/2024;BWX;Banyuwangi;0;0;0;0;0;0;3;0;3;0
29/02/2024;CGK;Soekarno-Hatta;68936;53824;15112;16484;16339;145;337;125;347;132
29/02/2024;DJB;Sultan Thaha Syaifuddin;0;0;0;0;0;0;8;0;8;0
29/02/2024;DJJ;Sentani;2432;2432;0;2346;2346;0;80;0;82;0
29/02/2024;DPS;Ngurah Rai;29827;12742;17085;31600;14598;17002;88;94;93;93
29/02/2024;DTB;Sisingamangaraja XII;485;485;0;484;484;0;5;0;5;0
29/02/2024;GTO;Djalaluddin;379;379;0;365;365;0;5;0;5;0
29/02/2024;HLP;Halim Perdana Kusuma;85;66;19;475;475;0;50;6;51;7
29/02/2024;JOG;Adi Sucipto;204;204;0;194;194;0;3;0;3;0
29/02/2024;KDI;Haluoleo;1993;1993;0;1656;1656;0;12;0;12;0
29/02/2024;KJT;Kertajati;675;675;0;579;579;0;5;0;6;0
29/02/2024;KNO;Kuala Namu;10890;7442;3448;10071;7250;2821;53;23;52;25
29/02/2024;KOE;El tari;1792;1792;0;1382;1382;0;18;0;16;0
29/02/2024;LBJ;Komodo;1125;1125;0;1217;1217;0;8;0;8;0
29/02/2024;LOP;Internasional Lombok;2538;2377;161;2627;2311;316;25;2;25;1
29/02/2024;MDC;Sam Ratulangi;2328;2165;163;2150;1977;173;21;1;19;2
29/02/2024;MKQ;Mopah;220;220;0;227;227;0;3;0;3;0
29/02/2024;MLG;Abdul Rachman Saleh;754;754;0;757;757;0;5;0;5;0
29/02/2024;PDG;Internasional Minangkabau;816;319;497;126;126;0;13;3;15;4
29/02/2024;PGK;Depati Amir;1833;1833;0;1656;1656;0;13;0;13;0
29/02/2024;PKN;Iskandar;273;273;0;225;225;0;2;0;2;0
29/02/2024;PKU;Sultan Syarif Kasim II;2951;2846;105;2167;2167;0;22;3;28;4
29/02/2024;PKY;Tjilik Riwut;913;913;0;763;763;0;6;0;6;0
29/02/2024;PLM;Sultan Mahmud Badaruddin II;3786;3786;0;3691;3691;0;21;0;23;0
29/02/2024;PLW;Mutiara Sis Al Jufri;1107;1107;0;1068;1068;0;9;0;9;0
29/02/2024;PNK;Supadio;3577;3577;0;2700;2700;0;23;0;24;0
29/02/2024;SOC;Adi Sumarmo;1296;1296;0;1214;1214;0;9;0;9;0
29/02/2024;SRG;Ahmad Yani;2296;2296;0;2598;2598;0;17;0;17;0
29/02/2024;SUB;Juanda;20738;16532;4206;21387;17220;4167;108;23;108;23
29/02/2024;TJQ;H. A. S. Hanandjoeddin;729;729;0;770;770;0;5;0;5;0
29/02/2024;TKG;Radin Inten II;1470;1470;0;1014;1014;0;6;0;8;0
29/02/2024;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );312;312;0;141;141;0;7;0;7;0
29/02/2024;TTE;Sultan Babullah;955;955;0;918;918;0;9;0;9;0
29/02/2024;UPG;Sultan Hasanuddin;13895;13199;696;12968;12305;663;84;3;85;5
29/02/2024;YIA;New Yogyakarta International Airport;5515;4851;664;6200;5556;644;33;4;33;4
01/03/2024;AAP;APT Pranoto;1357;1357;0;1175;1175;0;13;0;13;0
01/03/2024;AMQ;Pattimura;1138;1138;0;926;926;0;10;0;9;0
01/03/2024;BDJ;Syamsudin Noor;4328;4328;0;4060;4060;0;31;0;31;0
01/03/2024;BDO;Husein Sastranegara;0;0;0;0;0;0;1;0;1;0
01/03/2024;BEJ;Kalimarau;652;652;0;422;422;0;7;0;7;0
01/03/2024;BKS;Fatmawati Soekarno/Padang Kemiling;815;815;0;890;890;0;5;0;5;0
01/03/2024;BMU;Sultan Mahmud Salahudiin;171;171;0;153;153;0;3;0;3;0
01/03/2024;BPN;Sepinggan;4238;4235;3;4448;4289;159;66;2;67;4
01/03/2024;BTH;Hang Nadim;6232;6231;1;5453;5342;111;43;3;48;1
01/03/2024;BTJ;Sultan Iskandar Muda;833;833;0;810;561;249;8;3;9;2
01/03/2024;BWX;Banyuwangi;150;150;0;0;0;0;1;0;1;0
01/03/2024;CGK;Soekarno-Hatta;35724;31782;3942;15296;14983;313;349;128;348;131
01/03/2024;DJB;Sultan Thaha Syaifuddin;891;891;0;0;0;0;10;0;10;0
01/03/2024;DJJ;Sentani;1967;1967;0;2094;2094;0;69;0;70;0
01/03/2024;DPS;Ngurah Rai;30685;13651;17034;32534;14659;17875;91;95;92;93
01/03/2024;DTB;Sisingamangaraja XII;701;701;0;755;755;0;6;0;6;0
01/03/2024;HLP;Halim Perdana Kusuma;4625;4625;0;437;437;0;49;7;50;4
01/03/2024;JOG;Adi Sucipto;200;200;0;197;197;0;5;0;5;0
01/03/2024;KDI;Haluoleo;1775;1775;0;1455;1455;0;11;0;11;0
01/03/2024;KJT;Kertajati;898;772;126;857;724;133;6;1;5;1
01/03/2024;KNO;Kuala Namu;10110;7003;3107;8455;5561;2894;41;21;50;22
01/03/2024;KOE;El tari;1577;1577;0;1421;1421;0;20;0;21;0
01/03/2024;LBJ;Komodo;741;741;0;754;754;0;6;0;6;0
01/03/2024;LOP;Internasional Lombok;2706;2342;364;2060;1749;311;29;4;29;4
01/03/2024;MDC;Sam Ratulangi;3047;2501;546;2600;2240;360;23;2;23;3
01/03/2024;MLG;Abdul Rachman Saleh;806;806;0;675;675;0;5;0;5;0
01/03/2024;PDG;Internasional Minangkabau;3060;2423;637;137;137;0;21;4;22;4
01/03/2024;PGK;Depati Amir;1997;1997;0;1732;1732;0;14;0;14;0
01/03/2024;PKN;Iskandar;849;849;0;786;786;0;7;0;7;0
01/03/2024;PKU;Sultan Syarif Kasim II;3613;2974;639;2294;1927;367;22;4;26;5
01/03/2024;PKY;Tjilik Riwut;959;959;0;785;785;0;6;0;7;0
01/03/2024;PLM;Sultan Mahmud Badaruddin II;4731;4731;0;4502;4502;0;27;0;27;0
01/03/2024;PNK;Supadio;3617;3617;0;2948;2948;0;24;0;25;0
01/03/2024;SOC;Adi Sumarmo;1457;1457;0;1688;1688;0;11;0;10;0
01/03/2024;SRG;Ahmad Yani;3113;3113;0;3135;3135;0;23;0;25;0
01/03/2024;SUB;Juanda;20907;17254;3653;21793;17292;4501;111;24;110;21
01/03/2024;TJQ;H. A. S. Hanandjoeddin;968;968;0;903;903;0;7;0;7;0
01/03/2024;TKG;Radin Inten II;1578;1578;0;1186;1186;0;7;0;10;0
01/03/2024;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );440;440;0;284;284;0;4;0;4;0
01/03/2024;UPG;Sultan Hasanuddin;15139;14962;177;14632;14026;606;99;3;99;1
01/03/2024;YIA;New Yogyakarta International Airport;5861;5245;616;5968;5283;685;31;4;32;4
02/03/2024;AAP;APT Pranoto;1106;1106;0;1102;1102;0;9;0;9;0
02/03/2024;AMQ;Pattimura;1017;1017;0;864;864;0;9;0;9;0
02/03/2024;BDJ;Syamsudin Noor;4472;4472;0;4459;4459;0;37;0;37;0
02/03/2024;BEJ;Kalimarau;492;492;0;417;417;0;6;0;6;0
02/03/2024;BIK;Frans Kaisiepo;540;540;0;491;491;0;5;0;5;0
02/03/2024;BKS;Fatmawati Soekarno/Padang Kemiling;666;666;0;738;738;0;4;0;4;0
02/03/2024;BMU;Sultan Mahmud Salahudiin;206;206;0;167;167;0;4;0;4;0
02/03/2024;BTH;Hang Nadim;5287;4977;310;4277;4277;0;33;0;31;2
02/03/2024;BTJ;Sultan Iskandar Muda;676;676;0;490;490;0;7;2;7;2
02/03/2024;BWX;Banyuwangi;269;269;0;0;0;0;2;0;2;0
02/03/2024;CGK;Soekarno-Hatta;34712;29886;4826;13336;12678;658;323;123;330;130
02/03/2024;DJB;Sultan Thaha Syaifuddin;964;964;0;0;0;0;8;0;8;0
02/03/2024;DJJ;Sentani;2874;2874;0;3020;3020;0;73;0;70;0
02/03/2024;DPS;Ngurah Rai;29055;11789;17266;29153;12328;16825;81;94;81;93
02/03/2024;DTB;Sisingamangaraja XII;578;578;0;592;592;0;7;0;6;0
02/03/2024;GTO;Djalaluddin;529;529;0;530;530;0;6;0;6;0
02/03/2024;HLP;Halim Perdana Kusuma;3941;3941;0;848;848;0;43;5;44;5
02/03/2024;JOG;Adi Sucipto;206;206;0;192;192;0;4;0;4;0
02/03/2024;KJT;Kertajati;659;659;0;622;622;0;4;0;5;0
02/03/2024;KNO;Kuala Namu;9805;6701;3104;9231;6230;3001;47;20;46;22
02/03/2024;KOE;El tari;1453;1453;0;1186;1186;0;15;0;15;0
02/03/2024;LBJ;Komodo;891;891;0;789;789;0;6;0;6;0
02/03/2024;LOP;Internasional Lombok;2941;2759;182;2659;2406;253;24;2;24;2
02/03/2024;MDC;Sam Ratulangi;2199;2026;173;2251;1870;381;18;3;18;1
02/03/2024;MLG;Abdul Rachman Saleh;709;709;0;673;673;0;5;0;5;0
02/03/2024;PDG;Internasional Minangkabau;2376;1812;564;121;121;0;21;3;22;4
02/03/2024;PGK;Depati Amir;1444;1444;0;1537;1537;0;14;0;14;0
02/03/2024;PKN;Iskandar;386;386;0;371;371;0;3;0;3;0
02/03/2024;PKU;Sultan Syarif Kasim II;3647;3208;439;2667;2394;273;23;2;28;3
02/03/2024;PKY;Tjilik Riwut;755;755;0;726;726;0;7;0;7;0
02/03/2024;PLM;Sultan Mahmud Badaruddin II;3209;3209;0;3273;3273;0;19;0;19;0
02/03/2024;PNK;Supadio;3225;3225;0;2524;2524;0;23;0;25;0
02/03/2024;SOC;Adi Sumarmo;1480;1480;0;1673;1673;0;10;0;10;0
